	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189
62	0.5	0.36	0.63	0.33	0.5	0.65	0.55	0.67	0.36	0.5	0.5	0.63	0.67	0.36	0.51	0.66	0.5	0.3	0.5	0.55	0.67	0.5	0.63	0.63	0.5	0.33	0.47	0.76	0.47	0.47	0.33	0.5	0.56	0.63	0.53	0.3	0.53	0.76	0.5	0.67	0.67	0.58	0.56	0.5	0.5	0.76	0.5	0.36	0.5	0.72	0.31	0.5	0.5	0.36	0.67	0.4	0.5	0.45	0.54	0.65	0.5	1.0	0.47	0.63	0.57	0.47	0.42	0.5	0.5	0.56	0.36	0.66	0.5	0.5	0.5	0.5	0.5	0.36	0.37	0.5	0.67	0.63	0.67	0.26	0.5	0.7	0.36	0.5	0.36	0.67	0.5	0.71	0.5	0.5	0.36	0.67	0.5	0.63	0.67	0.5	0.56	0.76	0.5	0.67	0.56	0.48	0.5	0.67	0.67	0.67	0.5	0.5	0.5	0.36	0.5	0.53	0.5	0.67	0.57	0.67	0.5	0.66	0.72	0.67	0.76	0.36	0.61	0.36	0.53	0.5	0.67	0.47	0.5	0.73	0.47	0.63	0.57	0.51	0.67	0.62	0.5	0.74	0.57	0.43	0.76	0.67	0.5	0.67	0.5	0.63	0.36	0.36	0.36	0.45	0.5	0.67	0.54	0.67	0.5	0.36	0.67	0.5	0.5	0.5	0.47	0.67	0.73	0.5	0.47	0.67	0.65	0.36	0.67	0.63	0.5	0.63	0.5	0.76	0.5	0.48	0.67	0.58	0.67	0.36	0.5	0.5	0.5	0.56	0.67
63	0.39	0.0	0.39	0.5	0.42	0.25	0.0	0.47	0.0	0.0	0.38	0.22	0.28	0.0	0.32	0.0	0.42	0.5	0.5	0.43	0.5	0.3	0.37	0.33	0.0	0.0	0.51	0.29	0.5	0.47	0.0	0.49	0.47	0.25	0.53	0.48	0.34	0.36	0.0	0.42	0.25	0.01	0.42	0.16	0.33	0.5	0.56	0.0	0.39	0.5	0.0	0.39	0.37	0.0	0.3	0.47	0.43	0.5	0.5	0.32	0.0	0.0	1.0	0.02	0.5	0.0	0.0	0.37	0.39	0.0	0.0	0.0	0.0	0.25	0.43	0.0	0.26	0.42	0.0	0.25	0.41	0.0	0.37	0.5	0.47	0.47	0.0	0.5	0.0	0.47	0.0	0.38	0.3	0.36	0.0	0.45	0.25	0.5	0.42	0.25	0.5	0.5	0.0	0.3	0.44	0.52	0.25	0.45	0.5	0.37	0.37	0.0	0.12	0.0	0.0	0.4	0.3	0.41	0.3	0.44	0.44	0.44	0.5	0.33	0.25	0.0	0.25	0.0	0.3	0.49	0.38	0.0	0.42	0.28	0.5	0.06	0.5	0.35	0.5	0.53	0.44	0.42	0.5	0.0	0.37	0.5	0.0	0.23	0.45	0.33	0.0	0.0	0.0	0.0	0.5	0.39	0.41	0.54	0.0	0.0	0.32	0.35	0.0	0.16	0.5	0.43	0.0	0.3	0.5	0.3	0.5	0.0	0.42	0.5	0.1	0.41	0.0	0.47	0.0	0.0	0.45	0.5	0.44	0.0	0.24	0.25	0.0	0.0	0.47
64	0.5	0.23	0.5	0.25	0.5	0.5	0.42	0.5	0.23	0.17	0.5	0.5	0.67	0.23	0.36	0.32	0.5	0.4	0.5	0.5	0.5	0.36	0.5	0.53	0.31	0.23	0.47	0.38	0.25	0.37	0.26	0.5	0.53	0.5	0.25	0.25	0.36	0.36	0.38	0.67	0.67	0.48	0.56	0.5	0.52	0.59	0.5	0.23	0.47	0.36	0.47	0.5	0.36	0.23	0.67	0.25	0.5	0.25	0.43	0.5	0.17	0.37	0.47	1.0	0.25	0.39	0.29	0.5	0.36	0.42	0.23	0.33	0.43	0.36	0.5	0.43	0.47	0.26	0.24	0.5	0.56	0.49	0.56	0.25	0.5	0.5	0.17	0.25	0.23	0.56	0.44	0.56	0.5	0.5	0.23	0.56	0.5	0.59	0.5	0.5	0.25	0.46	0.49	0.56	0.56	0.38	0.25	0.67	0.5	0.5	0.5	0.42	0.5	0.23	0.3	0.43	0.5	0.5	0.36	0.56	0.5	0.57	0.61	0.5	0.5	0.23	0.3	0.23	0.5	0.67	0.5	0.3	0.5	0.5	0.25	0.36	0.25	0.5	0.54	0.37	0.36	0.5	0.25	0.3	0.5	0.36	0.3	0.56	0.36	0.5	0.23	0.23	0.0	0.3	0.55	0.63	0.5	0.67	0.39	0.23	0.4	0.5	0.3	0.63	0.33	0.56	0.44	0.63	0.47	0.56	0.36	0.23	0.56	0.39	0.5	0.5	0.33	0.53	0.3	0.33	0.56	0.35	0.56	0.23	0.5	0.5	0.5	0.43	0.44
65	0.4	0.0	0.4	0.48	0.2	0.0	0.0	0.5	0.0	0.0	0.33	0.23	0.25	0.0	0.25	0.0	0.36	0.5	0.49	0.33	0.58	0.33	0.38	0.34	0.0	0.0	0.51	0.17	0.6	0.44	0.0	0.33	0.34	0.17	0.5	0.33	0.34	0.36	0.0	0.57	0.17	0.0	0.43	0.17	0.33	0.33	0.5	0.0	0.39	0.5	0.0	0.17	0.15	0.0	0.31	0.48	0.44	0.33	0.5	0.32	0.0	0.0	0.5	0.0	1.0	0.0	0.0	0.33	0.25	0.0	0.0	0.0	0.0	0.25	0.43	0.0	0.25	0.29	0.0	0.15	0.28	0.0	0.57	0.53	0.46	0.29	0.0	0.41	0.0	0.47	0.0	0.47	0.0	0.37	0.0	0.24	0.25	0.5	0.43	0.25	0.44	0.5	0.0	0.43	0.44	0.5	0.27	0.44	0.43	0.47	0.33	0.0	0.13	0.0	0.0	0.25	0.28	0.41	0.25	0.33	0.44	0.45	0.3	0.53	0.26	0.0	0.47	0.0	0.3	0.33	0.33	0.0	0.41	0.29	0.5	0.06	0.25	0.33	0.37	0.47	0.25	0.5	0.33	0.0	0.38	0.3	0.0	0.33	0.43	0.37	0.0	0.0	0.0	0.0	0.5	0.33	0.42	0.35	0.0	0.0	0.33	0.36	0.0	0.17	0.5	0.43	0.0	0.25	0.5	0.3	0.39	0.0	0.33	0.44	0.33	0.47	0.0	0.43	0.0	0.0	0.46	0.5	0.43	0.0	0.24	0.17	0.0	0.0	0.32
66	0.5	0.47	0.5	0.25	0.5	0.5	0.5	0.54	0.47	0.5	0.51	0.63	0.67	0.47	0.36	0.68	0.5	0.5	0.5	0.5	0.67	0.57	0.5	0.72	0.5	0.47	0.52	0.4	0.4	0.33	0.37	0.5	0.72	0.5	0.3	0.35	0.67	0.5	0.49	0.67	0.67	0.5	0.56	0.5	0.5	0.5	0.66	0.47	0.5	0.47	0.54	0.5	0.4	0.47	0.67	0.25	0.5	0.3	0.4	0.3	0.47	0.5	0.33	0.61	0.3	1.0	0.5	0.5	0.5	0.5	0.47	0.47	0.5	0.67	0.3	0.52	0.5	0.25	0.47	0.75	0.56	0.47	0.67	0.34	0.51	0.5	0.47	0.25	0.47	0.56	0.47	0.56	0.67	0.5	0.47	0.56	0.16	0.7	0.49	0.65	0.25	0.33	0.5	0.67	0.56	0.4	0.25	0.67	0.58	0.67	0.5	0.5	0.76	0.47	0.47	0.5	0.5	0.67	0.36	0.67	0.5	0.67	0.76	0.5	0.67	0.47	0.36	0.47	0.3	0.54	0.67	0.47	0.5	0.5	0.4	0.5	0.33	0.5	0.67	0.48	0.36	0.61	0.33	0.64	0.5	0.67	0.5	0.5	0.5	0.57	0.47	0.47	0.47	0.47	0.72	0.67	0.67	0.67	0.5	0.58	0.67	0.56	0.5	0.5	0.25	0.56	0.61	0.5	0.47	0.56	0.5	0.59	0.67	0.33	0.5	0.56	0.47	0.64	0.5	0.47	0.67	0.46	0.67	0.59	0.5	0.5	0.6	0.5	0.67
67	0.33	0.47	0.33	0.0	0.33	0.33	0.5	0.33	0.3	0.25	0.0	0.33	0.25	0.42	0.3	0.36	0.33	0.0	0.33	0.33	0.33	0.25	0.33	0.33	0.5	0.42	0.47	0.21	0.4	0.19	0.25	0.33	0.33	0.33	0.0	0.07	0.25	0.3	0.37	0.33	0.33	0.36	0.33	0.33	0.33	0.4	0.33	0.3	0.3	0.2	0.37	0.0	0.24	0.42	0.33	0.3	0.33	0.0	0.33	0.33	0.33	0.37	0.33	0.37	0.0	0.33	1.0	0.5	0.25	0.25	0.42	0.5	0.33	0.25	0.33	0.25	0.35	0.07	0.43	0.5	0.33	0.5	0.33	0.13	0.33	0.33	0.27	0.0	0.3	0.33	0.5	0.33	0.33	0.33	0.33	0.33	0.33	0.43	0.33	0.5	0.0	0.3	0.33	0.33	0.33	0.0	0.0	0.33	0.39	0.33	0.33	0.5	0.5	0.42	0.41	0.25	0.33	0.4	0.25	0.33	0.33	0.44	0.25	0.33	0.33	0.33	0.1	0.25	0.33	0.47	0.33	0.25	0.0	0.5	0.2	0.3	0.06	0.5	0.33	0.14	0.25	0.35	0.06	0.47	0.41	0.25	0.5	0.33	0.3	0.5	0.42	0.25	0.42	0.5	0.46	0.33	0.33	0.47	0.5	0.29	0.25	0.33	0.37	0.5	0.13	0.33	0.61	0.5	0.3	0.33	0.3	0.47	0.33	0.14	0.5	0.33	0.5	0.38	0.36	0.5	0.33	0.19	0.33	0.44	0.33	0.25	0.47	0.5	0.25
68	0.44	0.0	0.57	0.44	0.33	0.52	0.33	0.5	0.0	0.06	0.23	0.41	0.56	0.0	0.64	0.25	0.24	0.5	0.5	0.4	0.5	0.38	0.56	0.47	0.23	0.0	0.5	0.63	0.56	0.5	0.0	0.58	0.33	0.53	0.49	0.47	0.5	0.72	0.08	0.75	0.54	0.37	0.57	0.53	0.65	0.67	0.76	0.0	0.56	0.59	0.13	0.38	0.51	0.0	0.54	0.5	0.5	0.5	0.5	0.5	0.04	0.29	0.5	0.39	0.5	0.12	0.0	1.0	0.37	0.33	0.0	0.09	0.0	0.5	0.4	0.14	0.5	0.45	0.0	0.5	0.56	0.07	0.69	0.24	0.5	0.63	0.0	0.5	0.0	0.5	0.08	0.63	0.24	0.5	0.0	0.5	0.5	0.76	0.56	0.5	0.5	0.7	0.15	0.57	0.6	0.5	0.45	0.6	0.63	0.62	0.56	0.24	0.36	0.0	0.05	0.5	0.38	0.76	0.47	0.59	0.5	0.63	0.5	0.69	0.62	0.0	0.5	0.0	0.41	0.56	0.73	0.0	0.55	0.5	0.5	0.43	0.45	0.48	0.6	0.59	0.5	0.65	0.45	0.0	0.5	0.44	0.22	0.48	0.5	0.5	0.0	0.0	0.0	0.0	0.61	0.63	0.5	0.71	0.13	0.0	0.69	0.58	0.14	0.5	0.5	0.5	0.2	0.5	0.63	0.53	0.62	0.0	0.56	0.62	0.46	0.5	0.02	0.75	0.07	0.0	0.53	0.58	0.59	0.0	0.38	0.53	0.19	0.34	0.68
69	0.5	0.0	0.5	0.62	0.5	0.5	0.11	0.5	0.0	0.0	0.5	0.33	0.48	0.0	0.3	0.17	0.51	0.5	0.5	0.5	0.72	0.31	0.5	0.62	0.16	0.0	0.59	0.41	0.6	0.41	0.0	0.57	0.63	0.5	0.3	0.3	0.5	0.5	0.01	0.61	0.46	0.11	0.5	0.46	0.55	0.59	0.58	0.0	0.5	0.38	0.07	0.45	0.5	0.0	0.5	0.5	0.5	0.3	0.7	0.61	0.0	0.21	0.5	0.31	0.75	0.05	0.0	0.42	1.0	0.11	0.0	0.02	0.0	0.53	0.5	0.06	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.01	0.5	0.5	0.3	0.0	0.5	0.3	0.62	0.4	0.5	0.5	0.49	0.07	0.49	0.5	0.6	0.3	0.69	0.6	0.5	0.5	0.17	0.33	0.0	0.0	0.46	0.5	0.6	0.3	0.51	0.5	0.63	0.58	0.57	0.5	0.0	0.3	0.0	0.3	0.57	0.5	0.0	0.5	0.55	0.5	0.33	0.5	0.4	0.66	0.38	0.5	0.53	0.3	0.0	0.43	0.58	0.14	0.4	0.5	0.47	0.0	0.0	0.0	0.0	0.68	0.5	0.5	0.64	0.11	0.0	0.5	0.65	0.06	0.45	0.33	0.5	0.13	0.34	0.5	0.45	0.5	0.0	0.49	0.5	0.38	0.52	0.0	0.56	0.0	0.0	0.5	0.37	0.5	0.0	0.5	0.5	0.11	0.11	0.6
70	0.5	0.31	0.48	0.33	0.5	0.24	0.47	0.47	0.31	0.5	0.5	0.5	0.5	0.31	0.5	0.5	0.36	0.25	0.13	0.67	0.13	0.24	0.5	0.47	0.5	0.31	0.28	0.24	0.25	0.31	0.17	0.5	0.63	0.5	0.47	0.25	0.47	0.66	0.26	0.5	0.5	0.5	0.5	0.48	0.55	0.67	0.5	0.31	0.13	0.53	0.5	0.63	0.5	0.31	0.5	0.11	0.5	0.3	0.36	0.67	0.33	0.44	0.28	0.5	0.47	0.36	0.26	0.44	0.5	1.0	0.31	0.5	0.26	0.24	0.47	0.38	0.13	0.24	0.32	0.26	0.63	0.5	0.5	0.25	0.5	0.63	0.31	0.33	0.31	0.5	0.5	0.53	0.24	0.3	0.31	0.5	0.5	0.33	0.24	0.47	0.42	0.3	0.47	0.5	0.5	0.33	0.39	0.5	0.63	0.36	0.5	0.38	0.24	0.31	0.5	0.5	0.39	0.67	0.5	0.5	0.13	0.5	0.5	0.55	0.5	0.31	0.25	0.31	0.3	0.27	0.67	0.36	0.63	0.5	0.33	0.5	0.25	0.11	0.5	0.46	0.13	0.5	0.11	0.37	0.5	0.5	0.39	0.5	0.47	0.5	0.17	0.31	0.31	0.38	0.67	0.5	0.5	0.5	0.33	0.17	0.5	0.45	0.5	0.5	0.27	0.4	0.5	0.33	0.25	0.4	0.5	0.31	0.5	0.5	0.33	0.13	0.26	0.5	0.5	0.43	0.47	0.44	0.63	0.31	0.24	0.26	0.47	0.51	0.61
71	0.47	0.5	0.74	0.3	0.41	0.5	0.54	0.33	0.5	0.5	0.33	0.5	0.33	0.5	0.46	0.76	0.33	0.3	0.56	0.33	0.5	0.33	0.33	0.5	0.62	0.5	0.33	0.5	0.33	0.5	0.37	0.33	0.33	0.3	0.5	0.3	0.5	0.76	0.52	0.33	0.5	0.53	0.33	0.33	0.33	0.5	0.3	0.5	0.41	0.33	0.4	0.33	0.3	0.5	0.33	0.3	0.33	0.41	0.3	0.5	0.5	0.45	0.33	0.71	0.5	0.53	0.5	0.47	0.3	0.56	1.0	0.76	0.55	0.3	0.47	0.5	0.5	0.48	0.51	0.5	0.33	0.71	0.33	0.33	0.33	0.56	0.5	0.33	0.5	0.5	0.76	0.5	0.41	0.33	0.5	0.33	0.33	0.5	0.5	0.5	0.3	0.56	0.67	0.33	0.49	0.3	0.33	0.33	0.61	0.33	0.49	0.67	0.67	0.5	0.51	0.5	0.47	0.56	0.5	0.56	0.5	0.56	0.56	0.33	0.76	0.5	0.5	0.5	0.49	0.33	0.33	0.49	0.33	0.67	0.33	0.3	0.3	0.5	0.3	0.5	0.43	0.56	0.3	0.6	0.5	0.52	0.53	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.74	0.76	0.49	0.56	0.7	0.5	0.5	0.33	0.67	0.5	0.5	0.33	0.67	0.3	0.5	0.5	0.5	0.5	0.33	0.5	0.4	0.33	0.67	0.76	0.71	0.67	0.5	0.66	0.33	0.5	0.33	0.33	0.76	0.47	0.56
72	0.0	0.47	0.26	0.25	0.24	0.0	0.5	0.5	0.3	0.47	0.5	0.5	0.5	0.17	0.5	0.5	0.24	0.25	0.39	0.6	0.5	0.36	0.3	0.4	0.5	0.07	0.47	0.24	0.33	0.17	0.16	0.0	0.5	0.3	0.25	0.0	0.5	0.44	0.13	0.5	0.5	0.5	0.5	0.24	0.3	0.3	0.25	0.3	0.17	0.3	0.5	0.5	0.37	0.07	0.5	0.3	0.37	0.25	0.33	0.5	0.42	0.4	0.33	0.39	0.35	0.18	0.17	0.36	0.37	0.5	0.07	1.0	0.26	0.5	0.5	0.5	0.17	0.0	0.14	0.5	0.5	0.5	0.52	0.25	0.5	0.5	0.07	0.25	0.5	0.5	0.48	0.5	0.5	0.23	0.5	0.5	0.5	0.25	0.5	0.0	0.11	0.3	0.35	0.67	0.5	0.11	0.24	0.5	0.5	0.36	0.24	0.5	0.5	0.5	0.44	0.36	0.24	0.5	0.0	0.67	0.13	0.26	0.5	0.5	0.59	0.33	0.25	0.0	0.26	0.33	0.67	0.23	0.63	0.5	0.25	0.37	0.25	0.0	0.5	0.3	0.4	0.17	0.25	0.48	0.5	0.5	0.5	0.5	0.17	0.5	0.33	0.33	0.5	0.33	0.4	0.5	0.5	0.5	0.5	0.42	0.36	0.36	0.5	0.5	0.25	0.5	0.5	0.33	0.25	0.5	0.48	0.33	0.36	0.35	0.4	0.11	0.39	0.5	0.47	0.5	0.5	0.25	0.63	0.4	0.0	0.0	0.5	0.5	0.13
73	0.5	0.33	0.5	0.3	0.5	0.5	0.5	0.36	0.25	0.52	0.5	0.5	0.3	0.63	0.3	0.5	0.5	0.33	0.5	0.51	0.64	0.3	0.67	0.59	0.5	0.33	0.51	0.3	0.4	0.33	0.3	0.5	0.63	0.5	0.25	0.25	0.3	0.3	0.5	0.58	0.58	0.5	0.36	0.5	0.4	0.5	0.5	0.25	0.42	0.31	0.56	0.36	0.4	0.33	0.67	0.3	0.5	0.3	0.4	0.36	0.52	0.5	0.33	0.5	0.3	0.5	0.5	0.36	0.33	0.3	0.45	0.64	1.0	0.4	0.5	0.63	0.46	0.3	0.47	0.48	0.47	0.6	0.67	0.47	0.5	0.36	0.25	0.3	0.25	0.56	0.5	0.5	0.67	0.36	0.25	0.36	0.36	0.33	0.5	0.54	0.25	0.3	0.5	0.56	0.56	0.4	0.3	0.67	0.36	0.36	0.5	0.57	0.76	0.5	0.5	0.4	0.5	0.4	0.3	0.58	0.5	0.5	0.74	0.4	0.5	0.25	0.3	0.25	0.5	0.67	0.67	0.36	0.5	0.36	0.4	0.3	0.25	0.5	0.4	0.33	0.3	0.5	0.3	0.5	0.36	0.3	0.5	0.5	0.41	0.5	0.5	0.25	0.69	0.5	0.5	0.5	0.67	0.67	0.5	0.25	0.33	0.5	0.5	0.63	0.3	0.5	0.67	0.63	0.42	0.56	0.3	0.64	0.67	0.33	0.36	0.5	0.53	0.49	0.54	0.5	0.36	0.31	0.5	0.55	0.5	0.3	0.5	0.56	0.59
74	0.5	0.0	0.65	0.56	0.47	0.5	0.0	0.56	0.0	0.0	0.5	0.48	0.44	0.0	0.5	0.14	0.48	0.63	0.61	0.47	0.7	0.47	0.63	0.58	0.12	0.0	0.67	0.6	0.5	0.58	0.0	0.53	0.59	0.5	0.57	0.63	0.5	0.6	0.0	0.5	0.5	0.25	0.45	0.5	0.53	0.76	0.5	0.0	0.5	0.76	0.0	0.47	0.47	0.0	0.55	0.5	0.5	0.5	0.56	0.57	0.0	0.0	0.42	0.27	0.5	0.01	0.0	0.38	0.46	0.22	0.0	0.0	0.0	1.0	0.47	0.02	0.5	0.5	0.0	0.5	0.47	0.0	0.62	0.63	0.56	0.54	0.0	0.61	0.0	0.5	0.0	0.5	0.5	0.5	0.0	0.48	0.5	0.75	0.5	0.4	0.5	0.76	0.04	0.46	0.5	0.58	0.5	0.48	0.56	0.5	0.49	0.13	0.33	0.0	0.0	0.47	0.5	0.67	0.5	0.69	0.5	0.7	0.55	0.5	0.51	0.0	0.5	0.0	0.6	0.53	0.63	0.0	0.5	0.52	0.35	0.31	0.5	0.6	0.56	0.75	0.5	0.5	0.33	0.0	0.47	0.54	0.0	0.48	0.51	0.47	0.0	0.0	0.0	0.0	0.67	0.5	0.67	0.6	0.0	0.0	0.5	0.5	0.03	0.14	0.55	0.47	0.09	0.5	0.5	0.41	0.64	0.0	0.65	0.5	0.35	0.5	0.0	0.5	0.0	0.0	0.5	0.68	0.56	0.0	0.49	0.41	0.08	0.0	0.57
75	0.4	0.0	0.47	0.53	0.3	0.4	0.0	0.5	0.0	0.0	0.31	0.29	0.26	0.0	0.33	0.0	0.43	0.37	0.48	0.5	0.52	0.3	0.45	0.4	0.0	0.0	0.5	0.11	0.5	0.17	0.0	0.5	0.41	0.23	0.53	0.0	0.3	0.4	0.0	0.47	0.24	0.08	0.36	0.24	0.35	0.37	0.5	0.0	0.35	0.4	0.0	0.27	0.25	0.0	0.37	0.4	0.4	0.5	0.44	0.5	0.0	0.0	0.33	0.09	0.5	0.0	0.0	0.33	0.25	0.04	0.0	0.0	0.0	0.32	1.0	0.0	0.25	0.42	0.0	0.21	0.4	0.0	0.44	0.5	0.5	0.4	0.0	0.37	0.0	0.5	0.0	0.45	0.47	0.44	0.0	0.38	0.5	0.3	0.49	0.32	0.11	0.5	0.0	0.27	0.51	0.53	0.17	0.3	0.47	0.32	0.44	0.0	0.2	0.0	0.0	0.25	0.37	0.48	0.28	0.47	0.44	0.5	0.36	0.4	0.5	0.0	0.5	0.0	0.49	0.47	0.45	0.0	0.49	0.35	0.5	0.0	0.25	0.19	0.37	0.6	0.37	0.4	0.5	0.0	0.45	0.36	0.0	0.3	0.33	0.23	0.0	0.0	0.0	0.0	0.49	0.46	0.49	0.49	0.0	0.0	0.3	0.63	0.0	0.23	0.4	0.5	0.0	0.25	0.5	0.3	0.45	0.0	0.49	0.3	0.17	0.4	0.0	0.47	0.0	0.0	0.5	0.47	0.39	0.0	0.31	0.23	0.0	0.04	0.38
76	0.5	0.47	0.33	0.33	0.5	0.33	0.27	0.47	0.27	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.3	0.47	0.5	0.67	0.3	0.5	0.58	0.5	0.5	0.38	0.3	0.32	0.41	0.13	0.5	0.5	0.33	0.16	0.29	0.5	0.5	0.4	0.5	0.5	0.5	0.5	0.4	0.5	0.5	0.56	0.3	0.47	0.33	0.5	0.5	0.5	0.47	0.61	0.1	0.5	0.25	0.48	0.3	0.38	0.5	0.47	0.57	0.5	0.48	0.11	0.32	0.5	0.5	0.24	0.47	0.3	0.28	0.3	1.0	0.5	0.27	0.32	0.4	0.56	0.47	0.67	0.25	0.46	0.5	0.47	0.25	0.33	0.5	0.42	0.5	0.5	0.14	0.47	0.5	0.5	0.63	0.44	0.5	0.25	0.53	0.52	0.67	0.5	0.25	0.25	0.67	0.56	0.5	0.5	0.5	0.76	0.56	0.37	0.5	0.5	0.76	0.26	0.5	0.33	0.47	0.67	0.5	0.73	0.47	0.31	0.37	0.24	0.47	0.67	0.39	0.5	0.5	0.33	0.5	0.27	0.5	0.67	0.25	0.0	0.5	0.0	0.47	0.5	0.61	0.5	0.5	0.47	0.5	0.47	0.14	0.5	0.47	0.5	0.5	0.5	0.5	0.45	0.54	0.5	0.5	0.5	0.3	0.37	0.56	0.5	0.3	0.25	0.56	0.5	0.57	0.5	0.25	0.14	0.5	0.33	0.61	0.45	0.5	0.5	0.25	0.56	0.57	0.33	0.45	0.58	0.5	0.23
77	0.5	0.0	0.36	0.5	0.5	0.31	0.23	0.5	0.0	0.18	0.5	0.45	0.5	0.0	0.5	0.17	0.5	0.5	0.5	0.5	0.76	0.3	0.5	0.62	0.31	0.0	0.5	0.5	0.5	0.5	0.0	0.5	0.74	0.5	0.3	0.5	0.73	0.5	0.21	0.76	0.61	0.3	0.56	0.5	0.52	0.59	0.54	0.0	0.5	0.5	0.27	0.5	0.5	0.0	0.76	0.5	0.63	0.5	0.6	0.5	0.16	0.07	0.5	0.5	0.5	0.25	0.0	0.5	0.5	0.3	0.0	0.22	0.12	0.58	0.3	0.26	1.0	0.47	0.0	0.64	0.56	0.19	0.76	0.5	0.5	0.5	0.0	0.5	0.0	0.56	0.21	0.56	0.75	0.5	0.0	0.56	0.17	0.59	0.38	0.48	0.5	0.5	0.27	0.7	0.56	0.58	0.36	0.72	0.56	0.56	0.5	0.37	0.33	0.0	0.17	0.5	0.5	0.73	0.5	0.58	0.5	0.6	0.76	0.59	0.75	0.0	0.26	0.0	0.3	0.56	0.76	0.03	0.5	0.5	0.5	0.33	0.5	0.5	0.76	0.5	0.5	0.5	0.5	0.0	0.56	0.76	0.3	0.5	0.5	0.6	0.0	0.0	0.0	0.02	0.61	0.65	0.75	0.76	0.38	0.0	0.5	0.33	0.17	0.5	0.5	0.56	0.33	0.54	0.5	0.56	0.5	0.0	0.5	0.5	0.5	0.5	0.14	0.53	0.2	0.05	0.56	0.5	0.71	0.0	0.39	0.5	0.32	0.3	0.5
78	0.49	0.0	0.49	0.5	0.32	0.5	0.0	0.47	0.0	0.0	0.48	0.13	0.32	0.0	0.43	0.0	0.46	0.5	0.5	0.34	0.53	0.49	0.47	0.44	0.0	0.0	0.5	0.5	0.52	0.5	0.0	0.39	0.44	0.29	0.5	0.5	0.44	0.46	0.0	0.49	0.3	0.0	0.32	0.3	0.39	0.41	0.59	0.0	0.48	0.5	0.0	0.29	0.28	0.0	0.41	0.38	0.52	0.5	0.5	0.43	0.0	0.0	0.5	0.0	0.58	0.0	0.0	0.27	0.33	0.0	0.0	0.0	0.0	0.36	0.5	0.0	0.17	1.0	0.0	0.28	0.32	0.0	0.47	0.47	0.54	0.4	0.0	0.5	0.0	0.53	0.0	0.48	0.47	0.46	0.0	0.35	0.37	0.5	0.5	0.15	0.5	0.67	0.0	0.33	0.51	0.5	0.5	0.35	0.42	0.37	0.46	0.0	0.03	0.0	0.0	0.3	0.41	0.5	0.34	0.34	0.52	0.5	0.4	0.44	0.37	0.0	0.5	0.0	0.46	0.39	0.47	0.0	0.5	0.18	0.61	0.0	0.49	0.25	0.47	0.56	0.47	0.4	0.49	0.0	0.28	0.4	0.0	0.35	0.5	0.27	0.0	0.0	0.0	0.0	0.51	0.29	0.46	0.45	0.0	0.0	0.43	0.46	0.0	0.07	0.5	0.47	0.0	0.2	0.5	0.29	0.48	0.0	0.32	0.5	0.24	0.51	0.0	0.5	0.0	0.0	0.54	0.5	0.34	0.0	0.36	0.29	0.0	0.0	0.42
